length_url,length_hostname,ip,nb_slash,nb_www,ratio_digits_url,nb_hyperlinks,phish_hints,longest_word_path,shortest_word_path,avg_word_path,length_words_raw,longest_words_raw,ratio_extHyperlinks,ratio_extRedirection,ratio_intHyperlinks,status
26,17,0,3,1,0.0,31,0,0,0,0.0,2,6,0.322580645,0.4,0.677419355,0
29,21,0,3,1,0.0,23,0,0,0,0.0,2,13,0.565217391,0.0,0.434782609,0
25,7,0,3,0,0.0,18,1,5,2,3.5,3,5,0.7777777779999999,0.0,0.222222222,0
47,28,0,4,1,0.0,499,0,5,5,5.0,4,20,0.048096192,0.25,0.951903808,0
47,39,0,3,0,0.085106383,23,0,0,0,0.0,4,11,0.0,0.0,1.0,1
61,18,0,3,0,0.0,22,0,12,9,10.66666667,6,12,0.272727273,0.0,0.727272727,0
73,14,0,7,1,0.109589041,20,0,10,1,4.555555556,11,10,0.55,0.181818182,0.45,0
140,32,0,7,0,0.028571429,26,0,46,1,7.166666667,15,46,0.884615385,0.0,0.115384615,1
31,22,0,3,1,0.0,220,0,0,0,0.0,2,15,0.186363636,0.048780488,0.8136363640000001,0
34,25,0,3,1,0.0,6,0,0,0,0.0,2,18,0.833333333,0.0,0.166666667,0
44,15,0,5,1,0.0,320,0,7,1,4.25,6,7,0.26875,0.058139535,0.73125,0
44,16,0,4,0,0.0,354,0,8,4,5.666666667,5,9,0.039548023,0.357142857,0.960451977,0
78,16,0,8,1,0.102564103,259,0,9,2,4.888888889,11,9,0.455598456,0.144067797,0.544401544,0
38,15,0,4,1,0.0,335,0,5,3,4.333333333,6,5,0.029850746,0.5,0.970149254,0
46,20,0,4,0,0.043478261,4,1,10,6,8.0,4,10,0.0,0.0,1.0,1
149,33,0,3,0,0.120805369,19,0,67,4,20.6,9,67,0.3684210529999999,0.0,0.6315789470000001,1
57,25,0,6,0,0.192982456,4,0,6,3,5.0,5,18,0.25,1.0,0.75,1
83,28,0,5,0,0.108433735,0,0,7,2,4.875,11,9,0.0,0.0,0.0,0
63,31,0,4,0,0.0,113,0,10,6,7.333333333,5,16,0.3628318579999999,0.024390244,0.637168142,0
80,25,0,4,0,0.075,78,0,11,4,7.0,8,14,0.615384615,0.1041666669999999,0.384615385,0
24,15,0,3,1,0.0,67,0,0,0,0.0,2,4,0.164179104,0.181818182,0.835820896,0
45,24,0,4,1,0.0,33,0,12,12,12.0,3,16,0.2424242419999999,0.0,0.757575758,0
39,13,0,5,0,0.0,76,1,7,3,4.666666667,4,9,0.394736842,0.033333333,0.605263158,0
57,16,0,3,1,0.0,31,0,10,3,5.8,8,10,0.290322581,0.111111111,0.709677419,0
64,19,0,5,1,0.0,16,0,7,2,5.166666667,8,11,0.4375,0.0,0.5625,0
23,14,0,3,1,0.0,1219,0,0,0,0.0,2,7,0.004101723,0.6,0.995898277,0
74,17,0,5,1,0.0,175,0,10,3,6.142857143,9,10,0.36,0.142857143,0.64,0
43,24,0,3,1,0.023255814,13,0,7,3,5.0,4,16,0.153846154,0.0,0.846153846,0
35,15,0,4,1,0.0,34,0,11,11,11.0,3,11,0.470588235,0.25,0.529411765,0
88,21,1,7,0,0.261363636,64,0,32,2,10.8,6,32,0.921875,0.118644068,0.078125,1
77,23,0,3,1,0.077922078,938,0,9,3,6.833333333,8,15,0.013859275,0.076923077,0.986140725,0
210,14,1,4,0,0.3619047620000001,21,1,64,2,14.75,13,64,0.0,0.0,1.0,1
27,20,0,2,0,0.0,319,0,0,0,0.0,3,8,0.003134796,1.0,0.996865204,0
18,9,0,3,1,0.0,126,0,0,0,0.0,2,3,0.277777778,0.2,0.7222222220000001,0
73,28,0,7,0,0.1643835619999999,64,0,10,2,5.0,8,14,0.625,0.0,0.375,0
46,16,0,5,0,0.02173913,19,2,15,4,9.5,4,15,0.3684210529999999,0.0,0.6315789470000001,1
60,21,0,6,1,0.0,17,2,9,2,6.5,6,10,0.235294118,0.0,0.764705882,1
67,19,0,3,1,0.0,30,0,11,4,7.0,7,12,0.6333333329999999,0.105263158,0.3666666670000001,1
73,8,0,11,0,0.0,169,4,10,3,6.125,9,10,0.059171598,0.1,0.940828402,1
56,47,0,3,0,0.0,112,0,0,0,0.0,2,33,0.4375,0.0,0.5625,0
41,17,0,4,1,0.0,4,0,7,3,4.666666667,6,7,0.75,1.0,0.25,1
61,16,0,7,0,0.081967213,0,0,9,3,5.333333333,8,9,0.0,0.0,0.0,0
65,17,0,4,0,0.0,70,0,7,2,4.571428571,9,7,0.2,0.285714286,0.8,0
54,13,0,6,0,0.0,15,1,8,1,4.5,7,10,0.2666666669999999,0.25,0.7333333329999999,1
61,25,0,4,0,0.163934426,0,0,13,3,8.666666667000001,5,17,0.0,0.0,0.0,1
24,15,0,3,1,0.0,18,0,0,0,0.0,2,7,0.055555556,0.0,0.944444444,0
42,21,0,5,0,0.0,0,0,7,4,5.5,3,17,0.0,0.0,0.0,1
243,60,1,3,0,0.349794239,3,2,64,3,18.55555556,17,64,0.0,0.0,1.0,1
50,18,0,5,0,0.02,8,0,7,4,5.25,5,14,0.125,0.0,0.875,1
54,21,0,5,1,0.018518519,7,0,9,1,5.25,6,13,0.7142857140000001,0.6,0.285714286,0
136,50,1,5,0,0.132352941,51,0,17,2,8.375,13,17,0.0,0.0,1.0,1
75,11,0,7,0,0.1066666669999999,5,2,7,2,4.090909091,12,7,0.0,0.0,1.0,0
101,28,0,4,0,0.118811881,0,0,9,3,6.333333333,11,13,0.0,0.0,0.0,1
55,18,0,6,1,0.0,299,0,6,3,4.6,7,10,0.040133779,0.083333333,0.959866221,0
47,16,0,5,0,0.0,45,0,6,4,5.0,5,12,0.022222222,0.0,0.977777778,1
75,15,0,5,1,0.0,61,0,10,3,7.666666667,8,10,0.016393443,0.0,0.983606557,0
129,8,0,6,0,0.023255814,11,0,15,1,6.714285714,15,15,0.090909091,0.0,0.909090909,1
34,21,0,3,0,0.0,9,0,1,1,1.0,3,10,0.0,0.0,1.0,0
32,16,0,3,1,0.0,53,0,7,7,7.0,3,8,0.377358491,0.0,0.622641509,0
108,16,1,7,1,0.4074074070000001,0,0,32,2,8.333333332999999,11,32,0.0,0.0,0.0,1
71,27,0,8,0,0.0,13,0,8,2,4.285714286,8,23,0.153846154,0.0,0.846153846,1
68,42,1,4,0,0.191176471,51,0,15,2,8.5,6,15,0.0,0.0,1.0,1
89,23,0,5,1,0.056179775,23,0,8,2,5.333333333,11,15,0.434782609,0.2,0.565217391,0
35,26,0,3,0,0.0,109,0,0,0,0.0,2,12,0.4128440370000001,0.0,0.587155963,0
24,15,0,3,1,0.0,80,0,0,0,0.0,2,8,0.625,0.04,0.375,0
339,30,0,4,0,0.156342183,3,1,94,1,29.2,14,94,0.0,0.0,1.0,1
44,17,0,3,0,0.090909091,3,0,6,2,4.0,7,6,0.0,0.0,1.0,1
49,28,0,3,0,0.081632653,7,1,8,4,6.0,4,17,0.0,0.0,1.0,1
55,19,0,6,1,0.090909091,296,0,11,5,8.0,5,11,0.172297297,0.490196078,0.8277027029999999,0
19,12,0,2,0,0.0,65,0,0,0,0.0,1,5,0.061538462,0.25,0.938461538,0
51,16,0,3,1,0.0,37,0,13,4,8.333333332999999,6,13,0.405405405,0.333333333,0.594594595,0
76,50,1,4,0,0.131578947,51,0,15,2,8.5,7,15,0.0,0.0,1.0,1
62,18,0,4,1,0.0,141,0,9,2,6.2,7,10,0.070921986,0.8,0.929078014,0
58,25,0,4,1,0.0,258,0,7,3,5.5,6,17,0.899224806,0.064655172,0.100775194,0
42,14,0,8,0,0.0,1,2,5,1,3.0,7,6,0.0,0.0,1.0,1
38,29,0,3,1,0.0,55,0,0,0,0.0,2,21,0.127272727,0.285714286,0.872727273,0
33,16,0,4,1,0.0,147,0,7,7,7.0,3,8,0.578231293,0.0,0.421768707,0
67,18,0,6,0,0.104477612,26,0,9,2,4.857142857,9,9,0.346153846,0.666666667,0.653846154,0
42,17,0,5,0,0.0,19,0,5,1,3.25,6,6,0.3684210529999999,0.285714286,0.6315789470000001,0
42,16,0,3,1,0.119047619,79,0,5,2,3.5,6,8,0.253164557,0.2,0.7468354429999999,0
155,39,0,3,0,0.15483871,19,0,67,4,20.6,11,67,0.3684210529999999,0.0,0.6315789470000001,1
49,16,0,4,0,0.0,1451,0,6,4,5.25,6,9,0.134390076,0.517948718,0.865609924,0
66,28,0,5,1,0.0,99,1,9,4,6.75,6,20,0.2424242419999999,0.041666667,0.757575758,0
83,16,1,6,0,0.409638554,0,0,19,1,7.428571429,8,19,0.0,0.0,0.0,1
128,50,1,5,0,0.1640625,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
51,17,0,5,0,0.0,5,0,10,3,5.75,7,10,0.0,0.0,1.0,0
66,12,0,5,0,0.0,7,1,7,3,4.222222222,10,8,0.142857143,1.0,0.857142857,1
27,18,0,3,0,0.0,120,0,0,0,0.0,2,5,0.1,0.166666667,0.9,0
83,19,0,7,1,0.0,66,0,13,3,8.5,8,13,0.090909091,0.166666667,0.909090909,1
86,16,0,6,0,0.139534884,0,1,11,2,5.3,11,13,0.0,0.0,0.0,1
41,17,0,4,1,0.0,6,0,6,4,4.666666667,5,9,0.0,0.0,1.0,0
42,34,0,3,1,0.0,65,0,0,0,0.0,4,9,0.107692308,0.428571429,0.892307692,0
57,22,0,5,1,0.0,76,0,8,3,6.0,6,14,0.105263158,0.0,0.894736842,0
20,12,0,3,1,0.0,143,0,0,0,0.0,2,4,0.146853147,0.380952381,0.8531468529999999,0
30,21,0,3,1,0.0,15,0,0,0,0.0,2,13,0.933333333,0.0,0.066666667,0
69,21,0,5,1,0.0,2,1,14,4,9.25,6,14,0.5,1.0,0.5,1
27,18,0,3,1,0.0,59,0,0,0,0.0,2,7,0.254237288,0.533333333,0.745762712,0
127,50,1,4,0,0.133858268,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
78,14,0,5,1,0.012820513,9,0,10,2,6.0,10,10,0.222222222,0.5,0.7777777779999999,0
75,31,1,4,0,0.226666667,31,0,16,9,11.33333333,10,16,0.0,0.0,1.0,1
81,22,0,10,1,0.0,401,2,7,2,5.375,10,14,0.8653366579999999,0.014409222,0.134663342,1
58,14,0,4,1,0.086206897,137,0,13,2,6.4,7,13,0.1532846719999999,0.238095238,0.8467153279999999,0
55,23,1,3,0,0.272727273,20,0,15,2,7.0,7,15,0.05,0.0,0.95,1
101,25,0,9,1,0.0,13,3,14,2,6.666666667,11,17,0.230769231,0.0,0.7692307690000001,1
27,19,0,3,1,0.0,74,0,0,0,0.0,2,12,0.148648649,0.363636364,0.8513513509999999,0
34,21,0,3,0,0.0,384,0,5,5,5.0,2,17,0.020833333,0.625,0.979166667,0
92,15,0,4,0,0.02173913,6,0,15,1,5.9,12,15,0.5,0.0,0.5,1
36,11,0,3,1,0.055555556,141,0,11,5,8.0,4,11,0.014184397,0.5,0.985815603,0
125,50,1,4,0,0.1119999999999999,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
131,58,1,3,0,0.13740458,18,2,25,2,7.125,15,25,0.055555556,0.0,0.944444444,1
47,17,0,4,1,0.0,82,0,10,4,6.666666667,5,10,0.0,0.0,1.0,1
54,13,1,4,0,0.481481481,0,0,32,32,32.0,3,32,0.0,0.0,0.0,1
74,19,0,6,1,0.0,49,0,8,2,5.571428571,9,11,0.081632653,0.0,0.918367347,0
78,15,0,6,1,0.0,50,0,10,3,5.1111111110000005,11,10,0.16,0.25,0.84,0
34,26,0,3,1,0.0,30,0,0,0,0.0,2,19,0.833333333,0.08,0.166666667,0
40,14,0,5,1,0.0,98,0,5,3,3.75,7,5,0.1020408159999999,0.6,0.8979591840000001,0
29,21,0,3,1,0.0,260,0,0,0,0.0,2,13,0.346153846,0.7111111109999999,0.653846154,0
123,11,0,6,0,0.162601626,21,0,13,1,4.3684210530000005,21,13,0.571428571,0.75,0.428571429,1
54,18,0,4,1,0.092592593,123,0,8,1,4.8,7,10,0.06504065,0.375,0.93495935,0
42,17,0,4,0,0.0,106,0,11,4,7.5,4,11,0.037735849,0.0,0.962264151,0
46,22,0,5,0,0.02173913,3,2,8,2,4.0,4,18,0.0,0.0,1.0,1
48,28,0,5,0,0.0,7,0,7,3,5.0,3,24,0.0,0.0,1.0,1
89,22,1,7,0,0.258426966,0,1,32,2,10.6,8,32,0.0,0.0,0.0,1
59,21,0,3,1,0.0,14,0,7,4,5.2,9,7,0.571428571,0.25,0.428571429,0
50,16,0,4,1,0.08,0,0,16,3,7.666666667,5,16,0.0,0.0,0.0,1
78,13,0,8,0,0.0,21,4,18,2,6.25,9,18,0.571428571,0.0,0.428571429,1
44,20,0,4,0,0.0,169,0,5,4,4.333333333,5,9,0.059171598,0.4,0.940828402,0
59,9,0,4,0,0.0,8,0,10,4,7.6,6,10,0.25,0.5,0.75,0
53,16,0,4,0,0.0,830,0,9,3,6.25,6,9,0.096385542,0.675,0.903614458,0
47,30,0,3,0,0.063829787,33,1,5,3,4.0,5,13,0.727272727,0.125,0.272727273,1
26,19,0,2,1,0.0,16,0,0,0,0.0,2,11,0.1875,0.0,0.8125,0
36,27,0,3,1,0.0,0,0,0,0,0.0,2,19,0.0,0.0,0.0,0
64,21,0,6,0,0.0,0,3,7,2,5.0,7,17,0.0,0.0,0.0,1
79,60,1,3,0,0.291139241,0,0,5,1,2.333333333,9,32,0.0,0.0,0.0,1
23,15,0,3,1,0.173913043,0,0,0,0,0.0,2,8,0.0,0.0,0.0,0
81,27,1,5,1,0.2592592589999999,30,0,32,2,14.66666667,5,32,0.033333333,0.0,0.966666667,1
49,13,0,3,1,0.0,2,0,10,3,4.6,7,10,1.0,0.0,0.0,1
57,23,0,3,1,0.0,47,0,7,2,4.4,7,15,0.106382979,0.0,0.893617021,0
75,27,1,4,0,0.24,21,0,32,3,12.66666667,5,32,0.952380952,0.05,0.047619048,1
51,31,0,4,0,0.098039216,31,0,11,11,11.0,3,13,0.774193548,0.125,0.225806452,1
47,17,0,5,0,0.0,11,3,8,2,4.75,6,8,0.0,0.0,1.0,1
34,11,0,3,0,0.0,25,0,14,14,14.0,2,14,0.48,0.0,0.52,0
54,21,0,4,1,0.0,105,0,7,4,5.25,6,13,0.085714286,0.222222222,0.914285714,0
62,16,0,5,1,0.0,170,0,6,2,4.285714286,9,8,0.129411765,0.1363636359999999,0.870588235,0
45,25,0,3,1,0.0,180,0,12,12,12.0,3,17,0.161111111,0.0,0.838888889,0
89,81,1,3,1,0.247191011,1,0,0,0,0.0,9,32,1.0,0.0,0.0,1
67,21,0,6,0,0.014925373,5,3,10,2,5.5,8,10,0.0,0.0,1.0,1
66,13,0,4,0,0.0606060609999999,56,0,9,3,6.5,7,10,0.517857143,0.0,0.482142857,1
77,14,0,3,1,0.051948052,5,0,14,2,4.5,12,14,0.6,0.666666667,0.4,0
65,22,0,4,0,0.0,265,0,9,3,5.0,8,13,0.060377358,0.0,0.939622642,0
68,42,1,4,0,0.147058824,51,0,15,2,8.5,6,15,0.0,0.0,1.0,1
54,14,1,3,0,0.3888888889999999,0,0,32,32,32.0,2,32,0.0,0.0,0.0,1
55,13,0,6,1,0.054545455,14,0,7,3,5.0,7,7,0.214285714,0.0,0.7857142859999999,1
19,10,0,3,0,0.0,498,0,0,0,0.0,1,7,0.0220883529999999,0.090909091,0.977911647,0
21,14,0,2,0,0.0,72,0,0,0,0.0,1,11,0.097222222,0.428571429,0.902777778,0
50,15,0,5,1,0.12,483,0,7,2,4.4,7,7,0.16563147,0.05,0.83436853,0
55,17,0,6,1,0.0,99,0,7,4,5.0,7,9,0.0505050509999999,0.0,0.949494949,0
45,15,0,4,1,0.0,66,0,7,1,4.75,6,7,0.151515152,0.0,0.848484848,0
108,23,1,10,1,0.12037037,29,3,15,2,4.769230769,15,16,0.0,0.0,1.0,1
91,15,1,7,0,0.131868132,1,3,8,2,4.666666667,19,8,0.0,0.0,1.0,1
54,21,0,5,0,0.018518519,33,1,7,3,5.25,5,17,0.96969697,0.21875,0.03030303,1
28,20,0,3,0,0.0,174,0,0,0,0.0,3,8,0.896551724,0.538461538,0.1034482759999999,0
50,18,0,5,1,0.0,6,0,7,3,5.0,6,10,0.0,0.0,1.0,1
44,25,0,3,0,0.181818182,8,0,5,4,4.5,4,11,0.0,0.0,1.0,1
31,13,0,5,1,0.032258065,356,1,4,1,2.333333333,5,6,0.106741573,0.026315789,0.893258427,0
23,14,0,3,1,0.0,42,0,0,0,0.0,2,7,0.047619048,0.5,0.952380952,0
18,10,0,3,1,0.166666667,78,0,0,0,0.0,2,3,0.884615385,0.072463768,0.115384615,0
51,32,0,4,0,0.0,7,0,10,10,10.0,3,14,1.0,0.0,0.0,1
43,16,0,4,0,0.0,756,0,6,4,5.333333333,5,9,0.14021164,0.462264151,0.85978836,0
85,21,1,6,1,0.258823529,23,2,32,3,10.2,7,32,0.2173913039999999,0.0,0.7826086959999999,1
39,30,0,3,1,0.0,147,0,0,0,0.0,2,22,0.081632653,0.333333333,0.918367347,0
24,15,0,3,1,0.0,253,0,0,0,0.0,3,4,0.699604743,0.011299435,0.3003952569999999,0
69,26,0,4,0,0.043478261,63,0,10,2,6.0,7,10,0.142857143,0.333333333,0.857142857,0
76,19,0,4,1,0.0,319,0,9,4,6.142857143,9,11,0.307210031,0.132653061,0.692789969,0
40,18,0,4,1,0.0,115,0,7,6,6.5,4,10,0.243478261,0.357142857,0.7565217390000001,0
78,69,1,3,0,0.115384615,0,1,0,0,0.0,6,36,0.0,0.0,0.0,1
28,19,0,3,1,0.0,91,0,0,0,0.0,2,4,0.087912088,0.25,0.912087912,0
41,24,0,3,1,0.0,289,0,9,9,9.0,3,13,0.076124567,0.363636364,0.923875433,0
40,14,0,5,0,0.025,133,0,7,3,4.666666667,5,7,0.233082707,0.0,0.766917293,0
22,13,0,3,1,0.0,64,0,0,0,0.0,2,5,0.6875,0.045454545,0.3125,0
98,16,1,6,0,0.071428571,1,1,33,1,7.222222222,11,33,1.0,0.0,0.0,1
42,14,0,5,0,0.119047619,217,0,6,3,4.25,6,8,0.041474654,0.7777777779999999,0.958525346,0
59,18,1,4,0,0.3898305079999999,0,0,32,32,32.0,3,32,0.0,0.0,0.0,1
59,23,0,5,0,0.0,481,0,9,4,6.25,7,9,0.004158004,0.0,0.995841996,0
90,17,0,10,0,0.055555556,4,0,13,2,5.5,11,13,0.0,0.0,1.0,1
34,25,0,3,1,0.0,168,0,0,0,0.0,2,17,0.732142857,0.178861789,0.267857143,0
73,15,0,5,0,0.0,143,0,9,2,4.555555556,11,9,0.090909091,0.384615385,0.909090909,0
34,26,0,3,1,0.0,91,0,0,0,0.0,2,18,0.186813187,0.117647059,0.813186813,0
77,23,1,5,0,0.285714286,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
54,21,0,5,1,0.0,200,0,8,2,5.25,6,13,0.045,0.7777777779999999,0.955,0
41,12,0,5,0,0.0,0,1,5,4,4.5,5,8,0.0,0.0,0.0,1
35,16,0,3,1,0.0,136,0,10,10,10.0,3,10,0.669117647,0.0,0.330882353,0
49,13,0,3,1,0.0,17,0,7,2,4.6,7,7,1.0,0.0,0.0,0
41,26,0,3,0,0.0,142,0,3,3,3.0,4,13,0.098591549,0.214285714,0.901408451,0
70,21,0,6,0,0.014285714,199,0,8,1,5.0,9,9,0.015075377,0.333333333,0.984924623,0
169,17,1,7,0,0.159763314,17,2,43,2,9.071428571,15,43,0.0,0.0,1.0,1
41,34,0,2,0,0.12195122,0,0,0,0,0.0,4,10,0.0,0.0,0.0,1
36,18,0,4,1,0.0,120,0,6,3,4.5,4,10,0.233333333,0.3928571429999999,0.7666666670000001,0
33,12,1,3,1,0.212121212,504,0,7,5,6.0,4,7,0.25,0.0,0.75,0
54,20,0,5,1,0.0,106,0,8,1,4.4,7,12,0.066037736,0.285714286,0.933962264,0
48,12,0,8,0,0.0,33,1,8,2,5.0,5,8,0.757575758,0.0,0.2424242419999999,1
21,12,0,3,1,0.0,70,0,0,0,0.0,2,4,0.071428571,0.2,0.928571429,0
49,31,0,4,1,0.0,0,0,9,9,9.0,3,23,0.0,0.0,0.0,1
63,16,0,5,1,0.095238095,234,0,6,2,4.0,10,8,0.7264957259999999,0.311764706,0.273504274,0
64,17,0,6,1,0.09375,49,0,8,2,4.571428571,9,9,0.428571429,0.047619048,0.571428571,0
40,33,0,2,0,0.0,14,0,0,0,0.0,2,20,0.928571429,0.846153846,0.071428571,1
80,27,0,5,0,0.075,334,0,9,2,4.75,10,15,0.7784431140000001,0.146153846,0.221556886,0
53,13,1,3,0,0.396226415,0,0,32,32,32.0,3,32,0.0,0.0,0.0,1
77,20,0,4,1,0.0,65,0,10,3,6.142857143,9,12,0.0,0.0,1.0,0
34,25,0,3,1,0.0,252,0,0,0,0.0,2,17,0.051587302,0.230769231,0.948412698,0
65,10,0,8,0,0.092307692,12,0,9,3,5.0,9,9,0.0,0.0,1.0,1
71,7,0,5,0,0.014084507,2,0,10,2,5.75,9,10,0.0,0.0,1.0,1
47,17,0,3,0,0.021276596,18,0,22,22,22.0,3,22,0.5,0.0,0.5,1
48,17,0,4,1,0.1041666669999999,0,0,9,1,3.8,8,9,0.0,0.0,0.0,0
41,18,0,4,0,0.0,3,0,4,2,3.0,5,14,0.0,0.0,1.0,1
63,56,0,2,1,0.031746032,0,0,0,0,0.0,8,14,0.0,0.0,0.0,1
65,19,0,5,0,0.184615385,0,0,10,1,5.333333333,8,10,0.0,0.0,0.0,0
56,24,0,3,1,0.0,16,0,7,4,5.25,7,11,0.8125,0.0,0.1875,0
43,34,0,3,0,0.0,2,0,0,0,0.0,4,11,1.0,0.0,0.0,1
163,39,1,9,1,0.159509202,24,0,33,3,13.625,13,33,0.0,0.0,1.0,1
299,23,1,9,0,0.421404682,1,0,192,2,19.61538462,15,192,1.0,0.0,0.0,1
89,19,0,6,0,0.02247191,44,0,10,4,6.625,9,15,0.340909091,0.133333333,0.659090909,0
20,11,0,3,0,0.0,109,0,0,0,0.0,1,4,0.082568807,0.111111111,0.917431193,0
107,21,0,9,1,0.0,6,4,13,2,5.076923077,15,14,0.666666667,0.0,0.333333333,1
34,26,0,3,1,0.0,222,0,0,0,0.0,2,18,0.2387387389999999,0.075471698,0.7612612609999999,0
60,22,0,4,1,0.033333333,53,0,10,3,6.75,6,13,0.132075472,0.0,0.867924528,0
30,21,0,3,1,0.0,64,0,0,0,0.0,3,7,0.140625,0.333333333,0.859375,0
65,16,0,4,0,0.0,729,0,10,3,5.833333333,8,10,0.07133059,0.2115384619999999,0.92866941,0
67,15,0,6,0,0.0,0,3,15,2,8.0,6,15,0.0,0.0,0.0,1
54,11,0,4,0,0.148148148,58,0,32,1,16.5,4,32,1.0,0.0,0.0,1
32,24,0,3,1,0.0,49,0,0,0,0.0,2,16,0.571428571,0.285714286,0.428571429,0
24,16,0,3,1,0.0,177,0,0,0,0.0,2,8,0.0,0.0,1.0,0
131,14,0,7,0,0.061068702,22,0,12,2,6.714285714,16,12,0.772727273,0.058823529,0.2272727269999999,1
30,22,0,3,1,0.0,135,0,0,0,0.0,2,14,0.022222222,0.0,0.977777778,0
77,15,0,4,1,0.0,66,0,13,1,6.857142857,9,13,0.151515152,0.0,0.848484848,0
36,16,0,3,1,0.0,18,0,3,2,2.666666667,5,6,0.5,0.7777777779999999,0.5,0
55,47,0,3,0,0.0,68,0,0,0,0.0,5,11,0.044117647,0.0,0.955882353,0
44,28,0,4,1,0.0,112,0,5,2,3.5,4,20,0.107142857,0.5,0.892857143,0
64,36,0,5,0,0.046875,22,1,5,3,4.25,10,7,0.818181818,0.277777778,0.181818182,1
196,13,1,3,0,0.3979591839999999,3,2,64,2,13.61538462,17,64,0.0,0.0,1.0,1
79,13,1,10,1,0.126582278,4,4,15,2,4.8,12,15,0.0,0.0,1.0,1
54,25,0,5,1,0.0,111,1,5,4,4.25,6,17,0.0,0.0,1.0,0
30,21,0,3,1,0.0,30,0,0,0,0.0,2,13,0.2666666669999999,0.25,0.7333333329999999,0
18,9,0,3,0,0.0,79,0,0,0,0.0,1,6,0.113924051,0.666666667,0.8860759490000001,0
228,12,1,7,0,0.3859649120000001,33,5,64,2,13.92857143,15,64,0.757575758,0.0,0.2424242419999999,1
48,18,0,4,1,0.0,565,0,8,6,6.666666667,5,10,0.042477876,0.083333333,0.957522124,0
25,16,0,3,1,0.0,105,0,0,0,0.0,2,8,0.038095238,0.5,0.961904762,0
83,12,0,6,1,0.0481927709999999,0,0,11,3,6.1111111110000005,11,11,0.0,0.0,0.0,0
56,16,0,4,0,0.0,405,0,7,4,5.4,7,9,0.034567901,0.5,0.965432099,0
45,12,0,5,1,0.0,2,1,7,3,5.5,6,7,0.0,0.0,1.0,0
127,50,1,4,0,0.188976378,4,0,17,2,7.375,13,17,0.0,0.0,1.0,1
46,21,0,3,1,0.043478261,191,0,8,8,8.0,4,13,0.3664921470000001,0.014285714,0.633507853,0
67,22,0,4,1,0.0,126,0,10,3,6.6,7,14,0.055555556,0.0,0.944444444,0
32,15,0,3,0,0.03125,1,0,8,8,8.0,3,8,1.0,0.0,0.0,0
23,15,0,3,1,0.0,54,0,0,0,0.0,2,7,0.481481481,0.5,0.518518519,0
54,12,0,8,1,0.074074074,123,0,7,2,4.5,8,7,0.243902439,0.0,0.7560975609999999,0
124,50,1,4,0,0.161290323,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
73,13,0,4,0,0.0,55,0,7,2,3.636363636000001,12,9,0.454545455,0.04,0.545454545,0
89,16,0,14,0,0.04494382,70,2,9,1,4.25,13,9,0.171428571,0.333333333,0.828571429,1
41,22,0,5,1,0.073170732,225,0,5,4,4.5,4,14,0.035555556,0.25,0.964444444,0
56,25,0,3,0,0.053571429,0,0,15,3,7.0,6,15,0.0,0.0,0.0,1
185,17,1,7,0,0.254054054,28,1,40,3,13.36363636,13,40,0.107142857,0.0,0.892857143,1
44,36,0,2,1,0.0,118,0,0,0,0.0,2,28,0.152542373,0.277777778,0.847457627,0
34,25,0,3,1,0.0,39,0,0,0,0.0,2,16,0.307692308,0.0,0.692307692,0
49,22,0,5,0,0.0,11,1,6,2,3.75,7,8,0.545454545,1.0,0.454545455,1
44,16,0,4,1,0.0,140,0,18,18,18.0,3,18,0.6,0.0,0.4,0
118,42,1,4,0,0.203389831,51,0,17,2,7.375,12,17,0.0,0.0,1.0,1
46,19,0,5,0,0.0,31,0,5,3,4.0,7,5,0.967741935,0.1,0.032258065,1
122,46,1,5,1,0.155737705,4,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
23,14,0,3,1,0.0,72,0,0,0,0.0,2,6,0.152777778,0.0,0.8472222220000001,0
56,11,0,8,1,0.0,0,1,13,4,6.4,8,13,0.0,0.0,0.0,1
104,53,0,4,0,0.0,19,1,7,2,4.5,10,39,0.0,0.0,1.0,1
61,40,0,3,0,0.0,218,0,13,13,13.0,4,17,0.077981651,0.0,0.922018349,0
24,17,0,2,0,0.0,51,0,0,0,0.0,1,10,0.019607843,0.0,0.980392157,0
206,12,1,4,0,0.3495145629999999,25,3,64,2,16.0,12,64,0.0,0.0,1.0,1
40,14,1,4,0,0.35,8,0,7,2,3.857142857,11,7,0.875,0.0,0.125,1
34,27,0,2,0,0.0,204,0,0,0,0.0,2,14,0.833333333,0.505882353,0.166666667,0
68,38,0,3,0,0.0,216,0,22,22,22.0,4,22,0.12962963,0.0,0.87037037,0
40,19,0,4,1,0.0,11,1,5,3,3.666666667,5,11,0.0,0.0,1.0,1
73,18,0,9,0,0.02739726,0,1,7,2,4.333333333,10,12,0.0,0.0,0.0,1
82,25,0,7,0,0.097560976,49,0,11,1,3.9,12,16,0.12244898,0.0,0.87755102,0
25,17,0,3,1,0.0,108,0,0,0,0.0,2,6,0.0,0.0,1.0,0
